CustomerID,Country,FirstPurchase,LastPurchase,Segment,R_Raw,F_Raw,M_Raw,R_Score,F_Score,M_Score,RFM_Score,ChurnedProbability,CLV_12months,predicted_purchase_1yr
17313,United Kingdom,2011-11-08,2011-11-08,Hibernating,31,1,2328.84,4,1,4,9,0.7572,,
15549,United Kingdom,2010-01-11,2011-09-23,Loyalists,77,8,2330.41,3,4,4,11,0.3203,52.37,3.71
16496,United Kingdom,2010-07-18,2011-12-01,Champions,8,6,2330.77,5,4,4,13,0.3315,61.46,3.73
13614,United Kingdom,2010-06-06,2011-11-15,Champions,24,6,2332.74,4,4,4,12,0.3315,30.96,3.47
16742,United Kingdom,2009-12-16,2010-08-04,At Risk,492,13,2334.97,1,5,4,10,0.19,0.05,0.0
12584,Italy,2011-03-04,2011-12-06,Champions,3,9,2338.15,5,5,4,14,0.2062,211.34,9.08
17591,United Kingdom,2010-01-17,2011-09-27,Loyalists,73,8,2339.32,3,4,4,11,0.3203,48.36,3.74
12704,Finland,2011-06-23,2011-12-02,Champions,7,8,2340.84,5,5,4,14,0.2104,295.58,11.62
15015,United Kingdom,2009-12-14,2010-07-26,At Risk,501,13,2344.47,1,5,4,10,0.19,0.01,0.0
16083,United Kingdom,2010-11-16,2011-08-31,Loyalists,100,4,2351.42,3,3,4,10,0.48,95.35,2.97
14295,United Kingdom,2009-12-09,2011-10-30,Champions,40,4,2352.91,4,4,4,12,0.3429,58.12,1.81
14810,United Kingdom,2010-10-06,2011-10-30,Champions,40,13,2354.03,4,5,4,13,0.19,69.62,9.15
17969,United Kingdom,2009-12-06,2011-06-26,Loyalists,166,20,2354.29,3,5,4,12,0.164,66.31,6.02
17634,United Kingdom,2011-01-06,2011-11-03,Champions,36,9,2358.59,4,5,4,13,0.2062,60.97,7.74
15860,United Kingdom,2009-12-06,2011-10-30,Champions,40,17,2358.8,4,5,4,13,0.1748,50.44,7.55
16676,United Kingdom,2010-10-17,2011-11-06,Champions,33,6,2361.9,4,4,4,12,0.3315,75.55,4.37
14496,United Kingdom,2010-03-16,2011-02-01,At Risk,311,7,2363.89,2,4,4,10,0.3259,38.92,1.81
16005,United Kingdom,2010-09-15,2011-11-27,Champions,12,10,2365.07,5,5,4,14,0.202,33.92,6.86
17623,United Kingdom,2009-12-14,2011-11-07,Champions,32,7,2365.77,4,4,4,12,0.3259,38.01,3.18
13908,United Kingdom,2011-03-08,2011-09-21,Loyalists,79,4,2369.55,3,3,4,10,0.48,74.62,3.88
17434,United Kingdom,2011-09-15,2011-12-07,Champions,2,7,2373.82,5,4,4,13,0.3259,263.81,15.37
17827,United Kingdom,2010-03-28,2011-12-04,Champions,5,6,2376.17,5,4,4,13,0.3315,26.89,3.14
16638,United Kingdom,2010-08-18,2011-11-17,Champions,22,15,2380.13,4,5,4,13,0.1822,159.65,9.71
16105,United Kingdom,2010-04-14,2011-04-05,At Risk,248,5,2386.19,2,4,4,10,0.3372,46.4,2.2
15366,United Kingdom,2010-02-26,2011-09-25,Loyalists,75,7,2389.08,3,4,4,11,0.3259,57.88,3.45
13173,United Kingdom,2009-12-10,2011-12-05,Champions,4,11,2389.82,5,5,4,14,0.1979,53.39,4.96
16812,United Kingdom,2010-11-22,2010-12-14,At Risk,360,4,2392.0,2,3,4,9,0.48,2.6,0.13
17921,United Kingdom,2010-07-15,2011-10-06,Loyalists,64,10,2394.36,3,5,4,12,0.202,39.75,6.03
12802,Netherlands,2010-05-25,2011-06-06,Loyalists,186,5,2396.42,3,4,4,11,0.3372,44.35,2.56
16147,United Kingdom,2010-02-05,2011-07-29,Loyalists,133,5,2398.91,3,4,4,11,0.3372,40.77,2.35
14414,United Kingdom,2010-11-30,2011-09-09,Loyalists,91,8,2399.33,3,4,4,11,0.3203,117.37,6.01
12393,Australia,2010-10-07,2011-09-28,Loyalists,72,6,2399.45,3,4,4,11,0.3315,91.08,4.2
15793,United Kingdom,2009-12-01,2011-11-25,Champions,14,8,2399.57,5,5,4,14,0.2104,270.37,3.58
15341,United Kingdom,2010-09-16,2011-09-20,Hibernating,80,2,2402.72,3,2,4,9,0.6321,123.59,1.29
16163,United Kingdom,2009-12-02,2011-04-21,At Risk,232,6,2407.98,2,4,4,10,0.3315,80.98,2.39
16833,United Kingdom,2010-03-26,2011-12-08,Champions,1,6,2409.04,5,4,4,13,0.3315,79.0,3.14
12397,Belgium,2011-07-27,2011-11-04,Loyalists,35,2,2409.9,4,3,4,11,0.4927,64.58,3.1
14205,United Kingdom,2010-03-07,2011-11-23,Champions,16,9,2414.2,5,5,4,14,0.2061,85.61,4.55
13118,United Kingdom,2010-09-26,2011-11-20,Champions,19,9,2415.41,4,5,4,13,0.2061,98.97,6.3
16470,United Kingdom,2009-12-11,2011-10-19,Champions,51,11,2416.85,4,5,4,13,0.1979,25.43,4.93
13878,United Kingdom,2010-04-14,2011-10-16,Champions,54,4,2416.9,4,4,4,12,0.3429,49.49,2.13
16040,United Kingdom,2010-04-09,2011-10-05,Loyalists,65,7,2416.9,3,4,4,11,0.3258,68.47,3.67
15489,United Kingdom,2010-01-15,2011-11-17,Champions,22,8,2419.61,4,4,4,12,0.3203,77.01,3.78
15089,United Kingdom,2011-08-03,2011-11-29,Champions,10,6,2420.84,5,4,4,13,0.3315,169.73,10.41
15215,United Kingdom,2010-04-06,2011-10-24,Champions,46,7,2422.43,4,4,4,12,0.3258,75.84,3.67
12733,USA,2010-01-19,2011-04-19,At Risk,234,4,2424.02,2,3,4,9,0.4799,26.88,1.72
14502,United Kingdom,2011-01-30,2011-11-20,Champions,19,11,2426.79,4,5,4,13,0.1979,41.09,10.1
13949,United Kingdom,2011-09-06,2011-12-07,Champions,2,6,2427.32,5,4,4,13,0.3315,185.98,12.51
15077,United Kingdom,2009-12-09,2010-08-02,Hibernating,494,2,2428.08,1,2,4,7,0.632,36.35,0.49
17348,United Kingdom,2010-03-10,2011-11-25,Champions,14,9,2430.99,5,5,4,14,0.2061,25.43,4.57
13085,United Kingdom,2009-12-01,2011-07-05,Loyalists,157,8,2433.28,3,4,4,11,0.3202,93.34,3.38
17505,United Kingdom,2010-04-13,2011-07-01,Loyalists,161,5,2435.48,3,4,4,11,0.3371,58.13,2.51
15623,United Kingdom,2009-12-10,2011-07-21,Loyalists,141,8,2437.05,3,4,4,11,0.3202,74.72,3.45
18171,United Kingdom,2010-01-05,2011-10-12,Champions,58,9,2437.31,4,5,4,13,0.2061,105.1,4.16
15111,United Kingdom,2010-04-26,2011-11-10,Champions,29,5,2442.37,4,4,4,12,0.3371,48.31,2.72
17320,United Kingdom,2010-01-21,2011-08-31,Loyalists,100,6,2444.85,3,4,4,11,0.3314,44.09,2.81
13338,United Kingdom,2010-01-05,2011-07-05,Loyalists,157,4,2445.62,3,3,4,10,0.4799,34.06,1.8
12701,Germany,2010-03-16,2011-09-21,Loyalists,79,6,2446.41,3,4,4,11,0.3314,49.25,3.03
17676,United Kingdom,2010-03-30,2011-12-05,Champions,4,10,2448.64,5,5,4,14,0.202,82.98,5.22
13151,United Kingdom,2010-03-22,2011-02-17,At Risk,295,3,2454.71,2,3,4,9,0.4863,20.53,1.27
17629,United Kingdom,2010-10-14,2011-12-04,Champions,5,10,2455.52,5,5,4,14,0.202,109.92,7.26
14256,United Kingdom,2010-01-14,2011-03-24,At Risk,260,5,2460.79,2,4,4,10,0.3371,36.72,2.03
12924,United Kingdom,2009-12-09,2011-09-12,Loyalists,88,12,2461.45,3,5,4,12,0.1939,168.64,5.28
17131,United Kingdom,2011-09-25,2011-12-04,Champions,5,5,2463.17,5,4,4,13,0.3371,210.55,11.68
17164,United Kingdom,2011-03-11,2011-11-07,Champions,32,7,2467.35,4,4,4,12,0.3258,118.23,7.12
17288,United Kingdom,2010-11-10,2011-11-30,Champions,9,11,2468.43,5,5,4,14,0.1979,70.47,8.42
14421,United Kingdom,2010-01-17,2011-10-13,Champions,57,6,2469.37,4,4,4,12,0.3314,70.08,2.83
13762,United Kingdom,2010-01-10,2011-05-05,At Risk,218,5,2472.48,2,4,4,10,0.3371,143.49,2.14
14696,United Kingdom,2010-10-14,2011-12-05,Champions,4,8,2473.28,5,5,4,14,0.2103,90.45,5.82
12739,United Arab Emirates,2010-11-10,2011-09-22,Loyalists,78,4,2473.73,3,3,4,10,0.4799,81.93,2.99
13134,United Kingdom,2010-10-19,2011-09-15,Loyalists,85,6,2475.23,3,4,4,11,0.3314,84.34,4.26
13588,United Kingdom,2011-03-29,2011-11-24,Champions,15,9,2478.95,5,5,4,14,0.2061,133.67,9.7
13507,United Kingdom,2011-07-17,2011-12-06,Champions,3,4,2479.16,5,4,4,13,0.3428,99.44,6.47
12517,Germany,2011-06-02,2011-11-11,Champions,28,5,2481.6,4,4,4,12,0.3371,60.49,6.63
15716,United Kingdom,2009-12-07,2011-07-17,Loyalists,145,11,2482.74,3,5,4,12,0.1979,39.18,4.61
15117,United Kingdom,2010-03-15,2011-11-25,Champions,14,8,2485.97,5,5,4,14,0.2103,74.78,4.09
15227,United Kingdom,2010-03-16,2011-11-03,Champions,36,9,2488.49,4,5,4,13,0.2061,91.09,4.59
17262,United Kingdom,2009-12-15,2011-10-18,Champions,52,11,2488.76,4,5,4,13,0.1979,610.54,4.95
14541,United Kingdom,2010-01-07,2011-10-12,Champions,58,14,2491.38,4,5,4,13,0.186,87.77,6.44
13414,United Kingdom,2010-04-15,2011-07-29,Loyalists,133,6,2494.14,3,4,4,11,0.3314,132.4,3.07
15932,United Kingdom,2011-02-23,2011-12-05,Champions,4,8,2495.87,5,5,4,14,0.2103,164.22,7.88
17594,United Kingdom,2010-04-14,2011-09-15,Loyalists,85,4,2497.88,3,3,4,10,0.4798,49.62,2.11
16987,United Kingdom,2009-12-02,2011-12-06,Champions,3,11,2499.45,5,5,4,14,0.1979,45.94,4.92
15747,United Kingdom,2010-01-18,2011-11-27,Champions,12,9,2499.81,5,5,4,14,0.2061,48.08,4.27
15021,United Kingdom,2010-07-29,2011-12-01,Champions,8,12,2500.59,5,5,4,14,0.1938,30.61,7.55
13471,United Kingdom,2011-10-23,2011-12-08,Champions,1,4,2501.84,5,4,4,13,0.3428,117.64,11.45
16202,United Kingdom,2009-12-02,2010-12-14,At Risk,360,9,2501.99,2,5,4,11,0.2061,22.11,1.14
12978,United Kingdom,2009-12-10,2010-11-19,At Risk,385,5,2502.82,2,4,4,10,0.337,20.63,1.36
17550,United Kingdom,2010-02-07,2011-05-26,At Risk,197,9,2506.64,2,5,4,11,0.2061,28.75,3.72
17101,United Kingdom,2010-06-07,2011-11-29,Champions,10,7,2507.05,5,4,4,13,0.3257,133.13,4.06
15862,United Kingdom,2009-12-17,2011-12-01,Champions,8,13,2507.14,5,5,4,14,0.1899,29.59,5.91
13344,United Kingdom,2011-03-07,2011-10-03,Loyalists,67,3,2511.69,3,3,4,10,0.4862,63.94,2.93
14790,United Kingdom,2009-12-11,2011-11-23,Champions,16,10,2526.62,5,5,4,14,0.2019,75.48,4.52
16889,United Kingdom,2010-05-23,2011-05-29,At Risk,194,6,2526.65,2,4,4,10,0.3313,34.16,2.96
14659,United Kingdom,2011-01-28,2011-12-01,Champions,8,9,2529.93,5,5,4,14,0.2061,80.92,8.27
15906,United Kingdom,2010-09-15,2011-11-20,Champions,19,10,2530.19,4,5,4,13,0.2019,83.33,6.85
13623,United Kingdom,2009-12-02,2011-11-09,Champions,30,10,2533.06,4,5,4,13,0.2019,38.87,4.46
17463,United Kingdom,2010-04-29,2011-11-23,Champions,16,7,2535.26,5,4,4,13,0.3257,30.79,3.82
14548,United Kingdom,2009-12-06,2011-07-12,Loyalists,150,9,2541.29,3,5,4,12,0.206,84.21,3.81
17465,United Kingdom,2009-12-03,2010-10-10,At Risk,425,7,2542.79,1,4,4,9,0.3257,12.76,0.74
18179,United Kingdom,2010-02-14,2011-11-30,Champions,9,8,2547.55,5,5,4,14,0.2102,88.21,3.94
14745,United Kingdom,2010-03-12,2011-08-19,Loyalists,112,12,2551.41,3,5,4,12,0.1938,100.49,5.77
16115,United Kingdom,2010-05-14,2011-11-30,Champions,9,12,2553.8,5,5,4,14,0.1938,40.13,6.68
15033,United Kingdom,2011-01-14,2011-12-05,Champions,4,10,2553.88,5,5,4,14,0.2019,45.7,8.88
13862,United Kingdom,2010-11-15,2011-11-21,Champions,18,9,2556.09,5,5,4,14,0.206,107.15,6.96
16036,United Kingdom,2010-03-29,2011-09-13,Loyalists,87,4,2556.84,3,3,4,10,0.4798,37.39,2.06
13192,United Kingdom,2010-01-22,2011-09-05,Loyalists,95,6,2558.58,3,4,4,11,0.3313,43.47,2.81
17284,United Kingdom,2010-11-15,2011-10-10,Loyalists,60,7,2558.6,3,4,4,11,0.3257,37.09,5.32
16817,United Kingdom,2010-10-04,2011-12-07,Champions,2,13,2560.7,5,5,4,14,0.1898,160.17,9.24
15434,United Kingdom,2010-01-24,2011-12-01,Champions,8,11,2567.06,5,5,4,14,0.1978,96.16,5.25
17002,United Kingdom,2010-03-08,2011-09-15,Loyalists,85,7,2571.55,3,4,4,11,0.3257,101.93,3.48
17095,United Kingdom,2009-12-15,2011-11-17,Champions,22,7,2572.25,4,4,4,12,0.3257,57.81,3.19
16206,United Kingdom,2010-01-24,2011-10-16,Champions,54,13,2577.12,4,5,4,13,0.1898,63.7,6.13
16499,United Kingdom,2010-06-11,2010-12-14,At Risk,360,8,2578.34,2,4,4,10,0.3201,4.52,0.26
15062,United Kingdom,2010-04-08,2011-09-29,Loyalists,71,8,2585.62,3,4,4,11,0.3201,65.49,4.17
14147,United Kingdom,2010-03-09,2011-09-22,Loyalists,78,9,2590.2,3,5,4,12,0.206,364.83,4.48
14129,United Kingdom,2010-05-09,2011-12-08,Champions,1,9,2591.34,5,5,4,14,0.206,113.39,4.99
17043,United Kingdom,2009-12-09,2011-11-07,Champions,32,8,2593.65,4,4,4,12,0.3201,45.69,3.6
14229,United Kingdom,2010-08-25,2011-10-19,Champions,51,7,2594.04,4,4,4,12,0.3257,157.25,4.58
14163,United Kingdom,2010-09-03,2011-09-13,Loyalists,87,5,2594.62,3,4,4,11,0.337,139.94,3.27
12412,Denmark,2010-06-18,2011-09-26,Loyalists,74,6,2596.93,3,4,4,11,0.3313,68.96,3.48
13700,United Kingdom,2010-02-07,2011-11-13,Champions,26,13,2596.97,4,5,4,13,0.1898,65.61,6.29
15826,United Kingdom,2010-05-20,2011-10-14,Champions,56,4,2598.28,4,4,4,12,0.3427,48.22,2.24
17317,United Kingdom,2011-09-11,2011-10-24,Loyalists,46,3,2600.34,4,3,4,11,0.4861,1600.16,5.89
15660,United Kingdom,2010-02-05,2011-11-14,Champions,25,15,2603.69,4,5,4,13,0.1821,118.82,7.23
14564,Channel Islands,2009-12-04,2010-10-01,Hibernating,434,2,2605.62,1,2,4,7,0.6318,15.21,0.59
14397,United Kingdom,2011-05-10,2011-12-07,Champions,2,19,2612.96,5,5,4,14,0.1674,664.92,23.4
14431,United Kingdom,2010-01-21,2011-02-10,At Risk,302,4,2614.2,2,3,4,9,0.4797,48.88,1.56
14195,United Kingdom,2010-03-15,2011-05-22,At Risk,201,6,2615.6,2,4,4,10,0.3313,422.15,2.74
14262,United Kingdom,2011-04-13,2011-12-01,Champions,8,8,2618.23,5,5,4,14,0.2102,159.91,9.06
13211,United Kingdom,2009-12-06,2011-11-29,Champions,10,10,2618.77,5,5,4,14,0.2018,56.53,4.49
15142,United Kingdom,2010-07-27,2011-10-24,Champions,46,6,2619.92,4,4,4,12,0.3313,67.23,3.75
12423,Denmark,2010-08-31,2011-12-09,Champions,0,10,2622.39,5,5,4,14,0.2018,102.19,6.69
12671,Germany,2010-04-12,2010-04-12,Hibernating,606,1,2622.48,1,1,4,6,0.7569,,
13644,United Kingdom,2011-08-26,2011-11-23,Champions,16,4,2624.26,5,4,4,13,0.3426,138.63,7.75
13422,United Kingdom,2011-10-06,2011-10-06,Hibernating,64,1,2626.3,3,1,4,8,0.7569,,
17470,United Kingdom,2010-07-19,2011-10-26,Champions,44,11,2626.47,4,5,4,13,0.1978,109.3,6.73
16276,United Kingdom,2010-04-11,2011-06-16,Loyalists,176,3,2629.39,3,3,4,10,0.4861,143.56,1.49
14410,United Kingdom,2010-09-28,2011-09-08,Loyalists,92,11,2630.9,3,5,4,12,0.1978,48.69,7.21
12520,Germany,2011-03-11,2011-09-21,Loyalists,79,5,2634.26,3,4,4,11,0.3369,82.79,4.86
15814,United Kingdom,2010-04-15,2011-11-23,Champions,16,6,2634.44,5,4,4,13,0.3312,83.18,3.22
13819,United Kingdom,2009-12-01,2011-02-11,At Risk,301,6,2642.35,2,4,4,10,0.3312,51.98,2.07
16618,United Kingdom,2011-01-21,2011-11-08,Champions,31,5,2647.59,4,4,4,12,0.3369,119.89,4.5
13203,United Kingdom,2009-12-17,2011-11-30,Champions,9,10,2648.25,5,5,4,14,0.2018,68.61,4.55
12516,Germany,2010-04-19,2011-09-23,Loyalists,77,4,2648.62,3,3,4,10,0.4797,73.6,2.13
17744,United Kingdom,2010-11-24,2011-12-06,Champions,3,7,2649.14,5,4,4,13,0.3256,94.39,5.56
14756,United Kingdom,2010-10-11,2011-11-24,Loyalists,15,3,2653.76,5,3,4,12,0.486,48.73,2.18
15157,United Kingdom,2009-12-10,2011-12-06,Champions,3,5,2654.11,5,4,4,13,0.3369,39.07,2.28
16369,United Kingdom,2010-04-07,2011-11-21,Champions,18,7,2654.48,5,4,4,13,0.3256,57.18,3.7
15671,United Kingdom,2011-03-14,2011-11-21,Champions,18,7,2657.13,5,4,4,13,0.3256,235.24,7.24
13473,United Kingdom,2009-12-15,2011-10-10,Loyalists,60,8,2657.76,3,4,4,11,0.32,130.17,3.61
18283,United Kingdom,2010-02-19,2011-12-06,Champions,3,22,2658.95,5,5,4,14,0.157,30.51,10.82
15910,United Kingdom,2010-01-21,2011-12-09,Champions,0,15,2661.17,5,5,4,14,0.1821,30.32,7.12
17720,United Kingdom,2010-05-10,2011-11-13,Champions,26,10,2666.91,4,5,4,13,0.2018,106.69,5.52
16434,United Kingdom,2010-01-17,2011-11-10,Champions,29,12,2673.69,4,5,4,13,0.1937,80.49,5.65
17388,United Kingdom,2009-12-10,2011-09-23,Loyalists,77,11,2675.37,3,5,4,12,0.1977,224.39,4.88
14748,United Kingdom,2010-03-04,2011-11-10,Champions,29,10,2681.9,4,5,4,13,0.2018,81.18,5.01
16086,United Kingdom,2009-12-02,2011-10-11,Loyalists,59,10,2687.73,3,5,4,12,0.2018,88.15,4.43
12820,United Kingdom,2009-12-05,2011-12-06,Champions,3,11,2689.52,5,5,4,14,0.1977,79.97,4.94
17884,United Kingdom,2009-12-04,2011-12-06,Champions,3,20,2693.47,5,5,4,14,0.1638,57.23,8.92
18173,United Kingdom,2010-04-06,2011-09-14,Loyalists,86,5,2696.36,3,4,4,11,0.3368,148.15,2.6
16359,United Kingdom,2010-02-16,2011-12-02,Champions,7,16,2697.75,5,5,4,14,0.1783,160.88,7.85
16232,United Kingdom,2010-06-07,2011-10-27,Champions,43,7,2712.97,4,4,4,12,0.3255,99.86,4.03
15985,United Kingdom,2010-05-27,2011-08-08,Loyalists,123,7,2715.28,3,4,4,11,0.3255,94.86,3.79
14808,United Kingdom,2011-06-20,2011-10-31,Champions,39,8,2718.6,4,4,4,12,0.32,127.39,11.08
14125,United Kingdom,2011-09-22,2011-11-29,Loyalists,10,3,2720.63,5,3,4,12,0.486,114.82,6.8
16190,United Kingdom,2009-12-14,2011-10-30,Champions,40,8,2723.55,4,4,4,12,0.32,79.38,3.62
14404,United Kingdom,2009-12-20,2011-11-06,Champions,33,13,2724.13,4,5,4,13,0.1897,85.0,5.9
12391,Cyprus,2010-02-15,2011-11-18,Champions,21,6,2724.84,4,4,4,12,0.3311,30.21,2.96
15596,United Kingdom,2010-07-28,2011-08-31,Loyalists,100,9,2727.72,3,5,4,12,0.2059,91.08,5.38
12986,United Kingdom,2010-01-21,2010-10-07,At Risk,428,10,2729.84,1,5,4,10,0.2018,2.49,0.1
15389,United Kingdom,2010-01-27,2011-06-20,Loyalists,172,5,2733.8,3,4,4,11,0.3368,973.06,2.27
17241,United Kingdom,2010-02-15,2010-11-19,At Risk,385,12,2736.64,2,5,4,11,0.1937,1.26,0.08
13077,United Kingdom,2009-12-11,2011-12-08,Champions,1,11,2740.65,5,5,4,14,0.1977,40.35,4.97
15841,United Kingdom,2009-12-10,2011-09-28,Loyalists,72,9,2742.41,3,5,4,12,0.2059,113.87,4.01
12982,United Kingdom,2010-04-12,2011-04-11,At Risk,242,8,2744.81,2,4,4,10,0.3199,43.42,2.91
14665,United Kingdom,2010-04-26,2011-10-10,Loyalists,60,7,2749.65,3,4,4,11,0.3255,75.56,3.76
17490,United Kingdom,2010-05-19,2011-12-09,Champions,0,9,2750.5,5,5,4,14,0.2059,114.84,5.07
13736,United Kingdom,2009-12-06,2011-12-04,Champions,5,7,2752.47,5,4,4,13,0.3255,16.37,3.16
17870,United Kingdom,2010-11-23,2011-12-07,Champions,2,13,2753.29,5,5,4,14,0.1897,100.05,10.24
16335,United Kingdom,2009-12-04,2010-06-06,At Risk,551,7,2753.52,1,4,4,9,0.3255,0.4,0.05
17368,United Kingdom,2009-12-15,2011-11-16,Champions,23,14,2758.29,4,5,4,13,0.1858,74.06,6.33
17115,United Kingdom,2009-12-05,2011-12-01,Champions,8,7,2761.49,5,4,4,13,0.3255,69.78,3.15
16407,United Kingdom,2010-10-03,2011-11-27,Champions,12,14,2761.65,5,5,4,14,0.1858,116.66,9.91
13813,Germany,2009-12-06,2011-10-31,Champions,39,8,2765.47,4,4,4,12,0.3199,66.69,3.58
15817,United Kingdom,2010-06-14,2010-10-15,At Risk,420,3,2766.4,1,3,4,8,0.4859,11.31,0.61
18210,United Kingdom,2010-11-22,2011-12-08,Champions,1,7,2768.83,5,4,4,13,0.3255,102.78,5.53
15993,United Kingdom,2011-10-26,2011-12-01,Champions,8,7,2768.97,5,4,4,13,0.3255,108.08,20.32
13695,United Kingdom,2010-05-11,2011-11-08,Champions,31,16,2770.73,4,5,4,13,0.1782,240.37,8.79
15965,United Kingdom,2009-12-03,2011-11-22,Champions,17,13,2771.94,5,5,4,14,0.1897,46.99,5.8
15235,United Kingdom,2010-11-16,2011-05-06,At Risk,217,16,2772.76,2,5,4,11,0.1782,1.0,0.07
17031,United Kingdom,2010-05-07,2011-11-28,Champions,11,6,2773.85,5,4,4,13,0.3311,175.27,3.33
16104,United Kingdom,2009-12-06,2011-10-09,Loyalists,61,9,2774.46,3,5,4,12,0.2059,46.55,4.01
14869,United Kingdom,2009-12-16,2011-12-01,Champions,8,6,2778.14,5,4,4,13,0.3311,31.04,2.75
17790,United Kingdom,2010-06-13,2011-11-13,Champions,26,20,2779.41,4,5,4,13,0.1638,101.91,11.56
14121,United Kingdom,2011-10-11,2011-12-06,Champions,3,4,2780.15,5,4,4,13,0.3425,181.92,10.44
13719,United Kingdom,2010-05-17,2011-11-24,Champions,15,11,2782.1,5,5,4,14,0.1977,66.96,6.15
17552,United Kingdom,2010-03-22,2011-10-10,Loyalists,60,12,2786.77,3,5,4,12,0.1936,113.29,6.09
17530,United Kingdom,2009-12-06,2011-12-08,Champions,1,12,2787.1,5,5,4,14,0.1936,31.23,5.39
15073,United Kingdom,2010-01-27,2011-11-30,Champions,9,8,2788.02,5,5,4,14,0.2101,65.05,3.85
16764,United Kingdom,2011-07-19,2011-12-06,Champions,3,13,2790.95,5,5,4,14,0.1897,84.33,21.04
12863,United Kingdom,2010-04-29,2011-10-18,Champions,52,6,2792.55,4,4,4,12,0.3311,179.75,3.26
15353,United Kingdom,2009-12-02,2011-03-30,At Risk,254,7,2794.47,2,4,4,10,0.3255,20.26,2.6
14035,United Kingdom,2010-04-06,2011-11-11,Champions,28,9,2794.75,4,5,4,13,0.2059,87.49,4.73
14903,United Kingdom,2011-03-06,2011-11-18,Champions,21,5,2795.33,4,4,4,12,0.3367,41.87,5.06
13330,United Kingdom,2010-02-23,2011-09-08,Loyalists,92,6,2796.1,3,4,4,11,0.3311,67.65,2.94
12826,United Kingdom,2009-12-18,2011-12-07,Champions,2,12,2800.75,5,5,4,14,0.1936,93.18,5.47
13205,United Kingdom,2010-09-22,2010-09-22,Hibernating,443,1,2803.2,1,1,4,6,0.7568,,
13799,United Kingdom,2010-03-05,2011-08-15,Loyalists,116,9,2803.57,3,5,4,12,0.2058,109.74,4.35
15797,United Kingdom,2010-01-27,2011-08-18,Loyalists,113,5,2806.08,3,4,4,11,0.3367,564.06,2.35
16871,United Kingdom,2011-03-14,2011-11-17,Champions,22,6,2812.34,4,4,4,12,0.3311,123.31,6.2
17386,United Kingdom,2010-11-19,2011-12-02,Champions,7,7,2812.77,5,4,4,13,0.3254,384.44,5.49
13032,United Kingdom,2010-09-05,2011-10-18,Champions,52,9,2815.96,4,5,4,13,0.2058,78.7,5.98
13477,United Kingdom,2010-01-25,2011-11-02,Champions,37,11,2819.17,4,5,4,13,0.1976,89.86,5.23
17228,United Kingdom,2010-03-12,2011-11-24,Champions,15,13,2820.03,5,5,4,14,0.1897,55.13,6.59
15563,United Kingdom,2010-01-28,2011-11-17,Champions,22,6,2820.46,4,4,4,12,0.3311,31.82,2.89
16775,United Kingdom,2010-09-23,2011-11-29,Champions,10,16,2820.84,5,5,4,14,0.1782,115.96,11.1
14842,United Kingdom,2011-02-04,2011-10-27,Champions,43,4,2824.69,4,4,4,12,0.3424,71.44,3.7
14711,United Kingdom,2011-03-22,2011-11-29,Champions,10,11,2839.62,5,5,4,14,0.1976,93.56,11.63
16554,United Kingdom,2009-12-15,2011-10-28,Champions,42,8,2841.72,4,4,4,12,0.3198,59.48,3.62
12676,Sweden,2010-08-13,2011-11-15,Champions,24,11,2843.09,4,5,4,13,0.1976,178.91,7.08
14935,Channel Islands,2010-03-30,2011-02-15,Hibernating,297,2,2849.83,2,2,4,8,0.6316,84.94,0.81
13728,United Kingdom,2009-12-09,2011-11-03,Champions,36,16,2855.17,4,5,4,13,0.1782,118.43,7.15
15043,United Kingdom,2010-06-24,2011-11-08,Champions,31,6,2855.32,4,4,4,12,0.331,193.39,3.57
12806,Netherlands,2010-04-30,2010-09-30,At Risk,435,3,2858.96,1,3,4,8,0.4858,27.82,0.66
16225,United Kingdom,2010-02-07,2011-10-26,Champions,44,15,2859.31,4,5,4,13,0.1819,66.22,7.21
16979,United Kingdom,2010-09-15,2011-12-06,Champions,3,9,2859.74,5,5,4,14,0.2058,131.34,6.19
13963,United Kingdom,2010-04-21,2011-02-04,At Risk,308,17,2860.57,2,5,4,11,0.1745,0.67,0.04
14875,United Kingdom,2010-09-24,2011-08-24,Loyalists,107,3,2862.4,3,3,4,10,0.4858,63.49,2.01
12685,France,2011-09-07,2011-11-11,Champions,28,6,2863.08,4,4,4,12,0.331,215.18,12.13
16062,United Kingdom,2010-06-21,2011-11-30,Champions,9,8,2863.45,5,5,4,14,0.21,71.04,4.74
16755,United Kingdom,2009-12-09,2011-08-17,Loyalists,114,7,2864.68,3,4,4,11,0.3254,27.57,3.08
14758,United Kingdom,2010-04-08,2011-07-18,Loyalists,144,7,2864.97,3,4,4,11,0.3254,70.72,3.48
17961,United Kingdom,2009-12-01,2011-11-18,Champions,21,100,2866.74,4,5,4,13,0.0248,188.55,43.73
16229,United Kingdom,2010-05-24,2011-09-13,Loyalists,87,6,2867.86,3,4,4,11,0.331,53.01,3.33
16711,United Kingdom,2009-12-02,2011-12-06,Champions,3,9,2868.48,5,5,4,14,0.2058,330.72,4.03
16467,United Kingdom,2009-12-02,2010-07-19,At Risk,508,7,2869.16,1,4,4,9,0.3254,17.74,0.16
12473,Germany,2011-06-01,2011-10-17,Loyalists,53,3,2873.73,4,3,4,11,0.4858,69.2,3.84
